RespondentID,Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Datascientist,Database administrator,Desktop applications developer,Developer with stats/math background,DevOps,Embedded developer,Graphic designer,Graphics programming,Machine learning specialist,Mobile developer,Quality assurance engineer,Systems administrator,Web developer,    
1353,United States,1.90E+05,10,0,1,20,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1,
1356,United States,1.30E+05,20,0,1,20,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
1358,United States,1.30E+05,20,1,1,5.00E+03,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1,
1360,United States,6.40E+04,3,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
1365,United States,72500,1,1,0,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0,
1367,United States,1.25E+05,7,0,1,1.00E+04,Not remote,8,0,1,1,0,0,0,1,0,0,1,0,0,1,
1382,United Kingdom,54375,15,1,1,20,Remote,6,0,1,1,0,0,0,0,0,0,0,0,1,1,
1383,United States,3.00E+04,3,1,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
1393,Germany,45161.29032,2,0,1,10,Not remote,8,0,0,1,0,0,0,0,1,0,1,0,0,0,
1394,United States,8.00E+04,14,1,0,100,Not remote,10,1,1,0,1,0,0,0,0,0,0,0,0,0,
1398,Canada,43181.81818,3,0,1,1.00E+03,Not remote,8,0,1,1,0,0,0,1,1,0,1,0,1,1,
1401,United States,104200,12,0,1,1.00E+04,Not remote,9,0,1,1,0,0,0,0,0,0,1,0,0,1,
1403,Germany,14193.54839,3,0,0,100,Not remote,10,0,0,0,1,0,0,0,0,0,0,0,0,0,
1410,United Kingdom,51250,5,0,0,1.00E+04,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1,
1412,Canada,5.00E+04,10,0,1,20,Not remote,6,0,1,1,0,1,0,0,0,0,0,0,0,0,
1414,United States,5.40E+04,1,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,1,1,
1425,United States,1.10E+05,13,1,0,20,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
1431,United States,1.50E+05,10,1,1,100,Not remote,9,0,0,1,0,1,0,0,0,0,0,0,1,1,
1435,United States,1.09E+05,1,0,1,1.00E+04,Not remote,10,0,0,1,0,1,0,0,0,0,0,0,0,0,
1447,United States,7.60E+04,7,0,1,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
1449,United States,4.20E+04,13,1,1,5.00E+03,Not remote,8,0,1,0,0,0,0,1,0,0,0,1,1,1,
1457,United States,8.00E+04,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
1469,United States,9.60E+04,8,1,1,5.00E+03,Not remote,4,0,0,1,0,0,1,0,0,0,0,0,0,0,
1471,Germany,64516.12903,16,0,1,1.00E+04,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1,
1477,United States,8.50E+04,2,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
1481,United States,1.60E+05,20,0,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
1495,United States,9.60E+04,9,1,1,1.00E+04,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1,
1506,United Kingdom,56250,7,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
1511,United States,8.00E+04,2,1,1,1.00E+04,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1,
1514,United Kingdom,5.50E+04,8,0,1,100,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1,
1522,United States,82500,2,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
1524,United Kingdom,1.00E+05,20,1,1,1,Not remote,9,0,0,0,1,1,0,0,0,0,1,0,0,1,
1529,United States,9.00E+04,5,1,1,10,Not remote,10,0,0,0,1,0,1,0,0,0,1,0,0,1,
1530,United States,1.15E+05,11,1,1,1,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
1533,Germany,58064.51613,4,0,1,1,Not remote,10,0,0,1,0,1,1,0,0,0,1,1,0,0,
1536,United States,6.50E+04,5,0,0,100,Not remote,4,1,1,0,0,0,0,0,0,0,0,0,0,1,
1544,United States,1.05E+05,9,0,1,1.00E+03,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
1545,United Kingdom,52500,9,0,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0,
1550,United States,6.40E+04,6,0,1,1.00E+03,Not remote,8,0,1,0,0,0,1,0,0,0,0,0,0,1,
1558,United Kingdom,46875,4,0,1,1.00E+03,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
1560,United Kingdom,4.50E+04,11,1,1,100,Not remote,8,0,1,1,0,1,0,0,0,0,0,0,0,1,
1567,Canada,54545.45455,10,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
1570,United States,1.31E+05,9,1,1,100,Remote,10,0,0,0,1,0,0,0,0,0,0,0,0,1,
1572,United States,36400,1,0,1,20,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,1,1,
1576,United Kingdom,76250,9,0,0,1.00E+04,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0,
1577,United States,8.30E+04,3,1,1,20,Not remote,7,1,0,0,1,0,0,0,0,1,1,0,0,0,
1580,Germany,60215.05376,19,0,1,500,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0,
1581,United States,1.22E+05,19,1,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
1603,India,13213.91866,1,1,1,1,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
1607,United States,73500,1,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
1609,India,14682.13185,3,1,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
1612,United States,8.70E+04,5,0,1,1.00E+04,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
1617,United States,5.70E+04,1,0,0,20,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
1619,United Kingdom,45500,4,0,1,1.00E+04,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
1620,United Kingdom,87500,10,1,0,1.00E+04,Not remote,7,0,0,0,0,1,1,0,0,0,0,0,0,0,
1628,United States,6.00E+04,3,0,0,10,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0,
1639,United Kingdom,8.00E+04,6,0,0,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
1641,United States,1.10E+05,9,1,1,1.00E+03,Not remote,7,0,1,0,0,0,0,0,0,0,1,0,1,1,
1642,United States,7.90E+04,10,0,0,1.00E+04,Remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1,
1647,United States,1.73E+05,20,0,1,1.00E+04,Not remote,10,0,0,0,0,0,1,0,0,0,0,0,0,0,
1651,United States,45600,1,1,1,10,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
1652,United Kingdom,65312.5,14,0,1,1.00E+04,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
1657,Germany,43010.75269,4,1,1,20,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,0,1,
1663,United Kingdom,8.00E+04,17,0,1,20,Not remote,9,1,0,1,0,0,0,0,1,0,0,0,0,1,
1665,United States,43500,2,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
1666,India,8809.279107,1,1,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,1,
1668,United States,7.20E+04,2,0,0,500,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1,
1669,United Kingdom,7.50E+04,8,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
1672,United States,7.00E+04,2,0,1,5.00E+03,Not remote,10,0,0,1,0,0,0,0,0,0,0,1,0,0,
1683,United States,4.20E+04,1,0,0,20,Not remote,6,0,0,0,0,0,0,1,0,0,0,0,0,1,
1685,United States,1.25E+05,3,1,1,1.00E+04,Not remote,9,0,0,0,0,1,0,0,0,1,1,0,1,1,
1689,United Kingdom,9.00E+04,9,0,0,500,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,0,
1691,Canada,34090.90909,1,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1,
1695,United States,1.01E+05,5,0,1,20,Not remote,5,0,0,1,1,0,0,0,0,1,0,0,0,0,
1697,United States,1.95E+05,20,1,1,1.00E+04,Remote,8,0,0,0,1,0,1,0,0,0,0,0,0,1,
1702,United States,1.10E+05,5,0,1,1.00E+03,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
1707,United Kingdom,37500,6,0,0,1,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,1,1,
1739,United States,4.50E+04,8,0,1,1,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
1742,United Kingdom,41250,3,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0,
1749,United Kingdom,5.50E+04,5,1,1,1.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
1751,United States,8.50E+04,4,1,1,10,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1,
1752,United States,7.80E+04,10,0,0,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
1758,United States,1.25E+05,3,1,1,1.00E+03,Not remote,10,1,0,0,1,0,0,0,0,1,0,0,0,0,
1764,Germany,80645.16129,6,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
1766,United States,9.00E+04,7,0,0,1.00E+04,Not remote,9,1,0,0,1,0,0,0,0,0,0,0,0,1,
1774,United States,8.00E+04,20,0,1,1.00E+03,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0,
1780,United Kingdom,31250,2,0,1,20,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1,
1787,United Kingdom,7.50E+04,8,1,1,5.00E+03,Not remote,10,0,0,1,0,1,0,0,0,0,0,0,0,1,
1789,Canada,45305.30303,2,0,1,20,Not remote,10,0,1,1,1,0,0,0,0,0,0,0,0,1,
1791,United States,92500,7,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
1792,United Kingdom,53750,20,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
1799,United States,57500,2,0,0,5.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
1800,United States,47500,1,0,1,20,Not remote,9,0,1,0,0,0,0,0,0,0,1,0,0,1,
1805,Germany,8064.516129,1,1,1,100,Not remote,4,0,1,0,0,0,0,0,0,0,0,0,1,0,
1811,United Kingdom,6.00E+04,20,1,0,100,Not remote,4,1,0,0,1,0,0,0,0,0,0,0,0,0,
1812,United Kingdom,5.00E+04,3,0,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
1813,United States,1.80E+05,12,0,1,1.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
1817,United States,8.90E+04,12,0,0,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
1818,United Kingdom,1.00E+05,20,0,0,1,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0,
1823,Germany,59139.78495,20,0,1,100,Not remote,9,0,0,1,1,0,0,0,0,0,0,0,0,0,
1824,United States,73500,4,0,1,1.00E+04,Not remote,8,1,1,0,0,0,0,0,0,0,0,0,0,0,
1828,United States,1.08E+05,5,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0,
1833,United States,1.36E+05,17,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
1838,United States,7.10E+04,16,0,1,100,Not remote,6,0,1,0,0,1,0,0,0,0,0,0,1,1,
1840,United States,1.15E+05,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
1855,United States,1.20E+05,9,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1863,United Kingdom,5.00E+04,7,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
1865,United Kingdom,112500,20,1,0,1.00E+04,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1,
1870,United Kingdom,3.50E+04,1,0,0,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0,
1872,Germany,107526.8817,17,0,1,10,Not remote,10,1,0,0,0,0,0,0,0,0,0,0,0,1,
1877,United Kingdom,36075,2,1,1,20,Not remote,2,0,0,1,0,0,0,0,0,0,0,0,0,1,
1879,United States,8.60E+04,14,0,1,1.00E+04,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1,
1884,United States,1.29E+05,1,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
1887,United States,6.20E+04,5,0,1,100,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,1,
1890,United States,1.40E+05,6,0,1,20,Not remote,10,0,0,1,0,1,0,0,0,0,0,0,0,1,
1896,Germany,62365.5914,3,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1,
1898,United Kingdom,22500,1,1,1,1,Remote,7,0,1,1,0,0,0,0,1,0,1,0,1,1,
1899,United States,6.00E+04,5,0,0,1,Not remote,6,0,1,0,0,0,0,0,0,0,0,1,0,1,
1908,United States,5.00E+04,3,0,1,10,Remote,6,1,1,0,1,1,1,0,0,0,1,0,1,1,
1910,United States,1.28E+05,16,0,1,1.00E+04,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1,
1919,United States,7800,9,0,1,100,Not remote,9,1,0,0,1,0,0,0,0,1,0,0,0,0,
1932,United Kingdom,52500,13,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
1937,United States,1.30E+05,11,1,1,100,Not remote,8,1,1,0,0,1,0,0,0,1,0,0,0,1,
1940,United States,4.50E+04,1,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
1946,Canada,45454.54545,2,0,1,10,Not remote,6,0,0,1,0,1,0,0,0,0,1,0,0,1,
1953,United Kingdom,62500,13,1,1,1,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1,
1954,United States,5.00E+04,5,0,1,1.00E+03,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1,
1969,United States,7.50E+04,1,1,1,1.00E+03,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1,
1982,United States,1.45E+05,20,0,1,20,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,0,
1990,Canada,75757.57576,9,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
1995,Germany,18064.51613,1,0,1,100,Not remote,7,0,1,0,0,1,0,0,0,0,0,0,0,1,
2012,United Kingdom,57500,1,0,1,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2021,United States,9.50E+04,11,0,1,10,Remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
2028,United States,8.90E+04,4,0,1,100,Not remote,10,0,0,0,0,1,0,0,0,0,0,0,0,1,
2039,United States,7.50E+04,4,0,1,1.00E+04,Not remote,10,0,0,1,1,0,0,0,0,0,0,0,0,0,
2040,United States,66200,4,0,0,1.00E+03,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
2053,United States,1.50E+05,12,0,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
2055,United States,9.00E+04,16,1,1,5.00E+03,Not remote,9,0,0,1,0,0,0,0,1,0,1,0,0,1,
2064,United States,1.15E+05,6,1,1,100,Not remote,9,0,0,1,1,0,1,0,1,0,0,0,0,0,
2066,United States,1.50E+05,20,0,0,1.00E+03,Not remote,4,0,0,0,1,0,0,0,0,0,0,0,1,1,
2069,United Kingdom,131250,15,1,1,5.00E+03,Not remote,7,0,1,0,1,1,1,0,0,0,0,0,1,0,
2079,United States,7.20E+04,5,1,0,10,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,1,0,
2085,United States,6.30E+04,4,1,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0,
2091,United States,9.60E+04,5,1,1,10,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
2093,United States,8.40E+04,3,0,1,5.00E+03,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1,
2095,United States,1.35E+05,5,0,0,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
2101,United States,7.20E+04,3,0,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
2104,United States,2.10E+04,2,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2108,United States,1.05E+05,4,0,1,1.00E+04,Not remote,8,0,0,1,0,0,0,0,0,1,0,0,0,0,
2112,United States,61800,3,0,0,1.00E+04,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
2119,United States,5.50E+04,3,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
2122,Canada,64393.93939,10,1,1,100,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1,
2131,United States,7.50E+04,4,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2136,United States,7.00E+04,17,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1,
2139,United States,1.85E+05,7,1,1,1.00E+03,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
2140,Germany,5707.526882,3,1,1,100,Not remote,8,0,0,0,1,0,0,0,0,0,0,1,0,0,
2144,United States,1.20E+05,2,1,1,5.00E+03,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1,
2150,United States,1.68E+05,17,1,1,20,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0,
2152,United States,1.02E+05,14,0,0,1.00E+03,Not remote,6,1,0,0,0,0,0,0,0,0,0,0,0,1,
2158,United Kingdom,78125,6,1,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
2173,United States,106984,5,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2174,United States,9.00E+04,4,1,1,100,Not remote,10,0,0,0,0,0,0,0,1,0,0,0,0,0,
2177,United States,1.45E+05,16,1,1,500,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
2188,Canada,87121.21212,8,0,1,500,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
2200,Canada,73484.84848,10,1,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2203,Canada,46212.12121,3,0,1,100,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0,
2208,United States,8.00E+04,2,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2210,Germany,64516.12903,7,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2212,United States,1.10E+05,2,0,0,1.00E+03,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1,
2220,United Kingdom,2.50E+04,1,0,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2222,United States,7.00E+04,4,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
2234,United States,1.20E+05,10,0,1,20,Not remote,9,0,0,0,0,1,0,0,0,0,1,0,0,1,
2237,United States,5.00E+04,20,0,0,1,Remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
2255,United States,1.05E+05,9,0,1,1.00E+04,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,0,
2258,United States,9.20E+04,3,0,1,1.00E+03,Not remote,9,0,0,0,0,0,0,0,0,0,0,1,0,1,
2264,United States,1.40E+05,12,0,1,5.00E+03,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1,
2276,United States,7.00E+04,3,1,1,100,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
2284,United Kingdom,48750,3,0,0,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2286,Canada,68181.81818,12,0,0,10,Not remote,10,0,1,0,0,0,0,0,0,0,0,0,0,1,
2293,Canada,78030.30303,9,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
2296,United States,6.60E+04,3,0,1,5.00E+03,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1,
2298,United States,8.00E+04,4,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0,
2306,Germany,64516.12903,9,0,0,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1,
2319,United States,1.20E+05,4,0,0,1.00E+04,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1,
2324,United States,8.50E+04,3,0,0,1.00E+03,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1,
2325,United States,7.00E+04,4,0,1,1,Not remote,8,0,1,0,0,0,0,0,0,0,1,0,0,1,
2339,United States,7.00E+04,1,0,1,1.00E+03,Not remote,5,0,0,0,0,0,1,0,0,0,0,0,0,0,
2345,United States,57500,3,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,1,1,
2349,United States,1.63E+05,9,0,1,1.00E+04,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2365,United States,1.56E+05,4,1,1,1.00E+04,Not remote,7,1,0,0,1,0,0,0,0,0,0,0,0,0,
2371,United States,1.92E+05,14,0,1,1.00E+03,Not remote,8,0,0,1,0,0,1,0,0,0,0,0,0,0,
2379,Canada,75757.57576,11,0,0,20,Not remote,8,0,1,1,0,0,0,0,0,0,1,0,0,1,
2383,United States,1.00E+05,6,0,1,100,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,1,
2399,United States,1.15E+05,15,1,1,1.00E+03,Remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0,
2406,United States,45600,1,1,1,10,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
2408,United States,8.60E+04,3,0,1,1.00E+04,Not remote,10,0,0,0,0,1,1,0,0,0,0,0,0,0,
2409,Canada,64393.93939,18,0,1,500,Not remote,10,1,1,0,0,0,0,1,0,0,1,0,1,1,
2416,United States,5.90E+04,3,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
2423,United States,1.06E+05,12,0,1,1.00E+04,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
2427,United States,7.10E+04,6,0,1,1.00E+04,Not remote,5,0,0,1,0,0,1,0,0,0,0,0,0,0,
2428,Canada,45454.54545,2,0,1,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2454,Canada,69696.9697,7,1,1,5.00E+03,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0,
2461,United Kingdom,41250,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2464,United States,7.50E+04,5,1,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1,
2466,United Kingdom,32500,4,1,1,100,Not remote,7,0,1,0,0,1,0,0,0,0,0,0,1,1,
2468,Canada,53030.30303,5,0,1,10,Not remote,8,0,1,0,1,1,0,0,0,0,0,0,1,1,
2471,United Kingdom,6.50E+04,5,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
2472,Canada,49242.42424,2,0,0,20,Not remote,8,1,0,0,1,0,0,0,0,0,0,0,0,1,
2473,Canada,39772.72727,1,0,1,20,Not remote,10,1,0,0,0,0,0,0,0,0,0,0,0,1,
2478,United States,1.45E+05,8,0,1,10,Not remote,8,0,0,1,0,0,1,0,0,0,1,0,0,0,
2496,United Kingdom,57937.5,14,0,1,500,Remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1,
2500,United States,1.20E+05,3,0,0,100,Not remote,8,1,0,1,0,0,0,0,0,1,0,0,0,0,
2504,United States,7.30E+04,4,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
2510,United States,1.30E+05,17,0,1,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2514,United States,1.05E+05,2,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
2518,United States,7.00E+04,3,0,1,1.00E+04,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
2520,United States,7.50E+04,8,1,1,100,Not remote,7,1,0,0,1,1,0,0,0,0,0,0,0,0,
2525,United States,8.20E+04,2,0,1,20,Not remote,6,0,0,0,0,0,1,0,0,0,0,1,0,1,
2529,United States,93500,5,0,1,1.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1,
2530,United States,7.00E+04,1,1,0,1.00E+03,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0,
2531,United States,1.04E+05,4,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0,
2538,United States,1.15E+05,7,1,1,1.00E+04,Not remote,9,0,0,1,0,1,0,0,0,0,0,0,0,1,
2541,United States,1.30E+05,16,1,1,500,Not remote,7,1,1,0,1,0,0,0,0,1,0,0,0,1,
2546,Canada,49242.42424,15,0,1,1,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1,
2551,Canada,60606.06061,17,0,0,100,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,1,0,
2559,India,10772.58846,2,1,0,5.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
2560,United States,5.00E+04,2,0,1,1.00E+04,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
2563,United States,1.75E+05,20,0,0,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2565,United States,82400,2,0,0,20,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0,
2567,Germany,37634.4086,10,0,0,1.00E+03,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
2572,United States,1.72E+05,20,1,1,100,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1,
2580,United States,1.40E+05,14,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1,
2581,United States,7.00E+04,1,0,1,1.00E+04,Not remote,8,1,1,1,0,0,0,0,0,0,0,0,0,1,
2582,United States,1.32E+05,2,0,0,1.00E+04,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1,
2586,United States,5.00E+04,2,0,1,1.00E+04,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1,
2587,United States,51500,1,0,0,1.00E+04,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
2589,United States,89550,15,0,0,1.00E+04,Not remote,5,0,0,1,0,0,1,0,1,0,0,0,0,0,
2595,United States,8.00E+04,4,0,1,5.00E+03,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1,
2605,United States,1.80E+05,20,1,1,1.00E+04,Not remote,8,0,0,1,0,0,1,0,1,0,1,0,0,0,
2608,United States,1.25E+05,9,1,1,500,Not remote,7,0,1,0,0,1,0,0,0,0,0,0,1,1,
2611,United States,1.29E+05,16,1,1,5.00E+03,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1,
2613,United States,1.25E+05,1,0,1,1.00E+03,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
2616,United States,1.00E+05,16,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1,
